,,,,,,
RXCUI_IN,STR,CUI,ATC,NDDF,CODE,HSP
167,acetazolamide,C0000981,S01EC01,2286,786.05,0
167,acetazolamide,C0000981,S01EC01,2286,365.6,0
167,acetazolamide,C0000981,S01EC01,2286,780.57,0
167,acetazolamide,C0000981,S01EC01,2286,276.2,0
167,acetazolamide,C0000981,S01EC01,2286,780-789.99,0
167,acetazolamide,C0000981,S01EC01,2286,786.09,0
167,acetazolamide,C0000981,S01EC01,2286,359.3,0
167,acetazolamide,C0000981,S01EC01,2286,345.9,1
167,acetazolamide,C0000981,S01EC01,2286,788.42,0
167,acetazolamide,C0000981,S01EC01,2286,428,0
167,acetazolamide,C0000981,S01EC01,2286,786.01,0
167,acetazolamide,C0000981,S01EC01,2286,331.4,0
167,acetazolamide,C0000981,S01EC01,2286,348.2,0
167,acetazolamide,C0000981,S01EC01,2286,428.9,0
167,acetazolamide,C0000981,S01EC01,2286,276.3,0
167,acetazolamide,C0000981,S01EC01,2286,781.3,0
167,acetazolamide,C0000981,S01EC01,2286,799.9,0
167,acetazolamide,C0000981,S01EC01,2286,365,1
167,acetazolamide,C0000981,S01EC01,2286,V62.81,0
167,acetazolamide,C0000981,S01EC01,2286,780.39,1
167,acetazolamide,C0000981,S01EC01,2286,799.89,1
167,acetazolamide,C0000981,S01EC01,2286,782.3,1
168,acetic acid,C0000983,G01AD02,2917,99.27,0
168,acetic acid,C0000983,G01AD02,2917,300.9,0
168,acetic acid,C0000983,G01AD02,2917,78.1,0
168,acetic acid,C0000983,G01AD02,2917,616.10|041.9,1
168,acetic acid,C0000983,G01AD02,2917,796.4,0
168,acetic acid,C0000983,G01AD02,2917,276.51,0
168,acetic acid,C0000983,G01AD02,2917,90.52,0
168,acetic acid,C0000983,G01AD02,2917,729.99,0
168,acetic acid,C0000983,G01AD02,2917,715.9,0
168,acetic acid,C0000983,G01AD02,2917,334.8,0
168,acetic acid,C0000983,G01AD02,2917,780.79,0
168,acetic acid,C0000983,G01AD02,2917,642.4,0
168,acetic acid,C0000983,G01AD02,2917,959.01,0
168,acetic acid,C0000983,G01AD02,2917,380.1,1
168,acetic acid,C0000983,G01AD02,2917,00-99.99,0
168,acetic acid,C0000983,G01AD02,2917,781.2,0
168,acetic acid,C0000983,G01AD02,2917,596.9,1
168,acetic acid,C0000983,G01AD02,2917,715,0
168,acetic acid,C0000983,G01AD02,2917,642.4,0
168,acetic acid,C0000983,G01AD02,2917,E968.9,0
168,acetic acid,C0000983,G01AD02,2917,88.7,0
168,acetic acid,C0000983,G01AD02,2917,89.8,0
168,acetic acid,C0000983,G01AD02,2917,715.9,0
168,acetic acid,C0000983,G01AD02,2917,V62.81,0
168,acetic acid,C0000983,G01AD02,2917,78.1,0
168,acetic acid,C0000983,G01AD02,2917,136.9,0
168,acetic acid,C0000983,G01AD02,2875,99.27,0
168,acetic acid,C0000983,G01AD02,2875,300.9,0
168,acetic acid,C0000983,G01AD02,2875,78.1,0
168,acetic acid,C0000983,G01AD02,2875,616.10|041.9,1
168,acetic acid,C0000983,G01AD02,2875,796.4,0
168,acetic acid,C0000983,G01AD02,2875,276.51,0
168,acetic acid,C0000983,G01AD02,2875,90.52,0
168,acetic acid,C0000983,G01AD02,2875,729.99,0
168,acetic acid,C0000983,G01AD02,2875,715.9,0
168,acetic acid,C0000983,G01AD02,2875,334.8,0
168,acetic acid,C0000983,G01AD02,2875,780.79,0
168,acetic acid,C0000983,G01AD02,2875,642.4,0
168,acetic acid,C0000983,G01AD02,2875,959.01,0
168,acetic acid,C0000983,G01AD02,2875,380.1,1
168,acetic acid,C0000983,G01AD02,2875,00-99.99,0
168,acetic acid,C0000983,G01AD02,2875,781.2,0
168,acetic acid,C0000983,G01AD02,2875,596.9,1
168,acetic acid,C0000983,G01AD02,2875,715,0
168,acetic acid,C0000983,G01AD02,2875,642.4,0
168,acetic acid,C0000983,G01AD02,2875,E968.9,0
168,acetic acid,C0000983,G01AD02,2875,88.7,0
168,acetic acid,C0000983,G01AD02,2875,89.8,0
168,acetic acid,C0000983,G01AD02,2875,715.9,0
168,acetic acid,C0000983,G01AD02,2875,V62.81,0
168,acetic acid,C0000983,G01AD02,2875,78.1,0
168,acetic acid,C0000983,G01AD02,2875,136.9,0
168,acetic acid,C0000983,S02AA10,2917,99.27,0
168,acetic acid,C0000983,S02AA10,2917,300.9,0
168,acetic acid,C0000983,S02AA10,2917,78.1,0
168,acetic acid,C0000983,S02AA10,2917,616.10|041.9,1
168,acetic acid,C0000983,S02AA10,2917,796.4,0
168,acetic acid,C0000983,S02AA10,2917,276.51,0
168,acetic acid,C0000983,S02AA10,2917,90.52,0
168,acetic acid,C0000983,S02AA10,2917,729.99,0
168,acetic acid,C0000983,S02AA10,2917,715.9,0
168,acetic acid,C0000983,S02AA10,2917,334.8,0
168,acetic acid,C0000983,S02AA10,2917,780.79,0
168,acetic acid,C0000983,S02AA10,2917,642.4,0
168,acetic acid,C0000983,S02AA10,2917,959.01,0
168,acetic acid,C0000983,S02AA10,2917,380.1,1
168,acetic acid,C0000983,S02AA10,2917,00-99.99,0
168,acetic acid,C0000983,S02AA10,2917,781.2,0
168,acetic acid,C0000983,S02AA10,2917,596.9,1
168,acetic acid,C0000983,S02AA10,2917,715,0
168,acetic acid,C0000983,S02AA10,2917,642.4,0
168,acetic acid,C0000983,S02AA10,2917,E968.9,0
168,acetic acid,C0000983,S02AA10,2917,88.7,0
168,acetic acid,C0000983,S02AA10,2917,89.8,0
168,acetic acid,C0000983,S02AA10,2917,715.9,0
168,acetic acid,C0000983,S02AA10,2917,V62.81,0
168,acetic acid,C0000983,S02AA10,2917,78.1,0
168,acetic acid,C0000983,S02AA10,2917,136.9,0
168,acetic acid,C0000983,S02AA10,2875,99.27,0
168,acetic acid,C0000983,S02AA10,2875,300.9,0
168,acetic acid,C0000983,S02AA10,2875,78.1,0
168,acetic acid,C0000983,S02AA10,2875,616.10|041.9,1
168,acetic acid,C0000983,S02AA10,2875,796.4,0
168,acetic acid,C0000983,S02AA10,2875,276.51,0
168,acetic acid,C0000983,S02AA10,2875,90.52,0
168,acetic acid,C0000983,S02AA10,2875,729.99,0
168,acetic acid,C0000983,S02AA10,2875,715.9,0
168,acetic acid,C0000983,S02AA10,2875,334.8,0
168,acetic acid,C0000983,S02AA10,2875,780.79,0
168,acetic acid,C0000983,S02AA10,2875,642.4,0
168,acetic acid,C0000983,S02AA10,2875,959.01,0
168,acetic acid,C0000983,S02AA10,2875,380.1,1
168,acetic acid,C0000983,S02AA10,2875,00-99.99,0
168,acetic acid,C0000983,S02AA10,2875,781.2,0
168,acetic acid,C0000983,S02AA10,2875,596.9,1
168,acetic acid,C0000983,S02AA10,2875,715,0
168,acetic acid,C0000983,S02AA10,2875,642.4,0
168,acetic acid,C0000983,S02AA10,2875,E968.9,0
168,acetic acid,C0000983,S02AA10,2875,88.7,0
168,acetic acid,C0000983,S02AA10,2875,89.8,0
168,acetic acid,C0000983,S02AA10,2875,715.9,0
168,acetic acid,C0000983,S02AA10,2875,V62.81,0
168,acetic acid,C0000983,S02AA10,2875,78.1,0
168,acetic acid,C0000983,S02AA10,2875,136.9,0
193,acetylcarnitine,C0001040,N06BX12,6988,359.9,0
193,acetylcarnitine,C0001040,N06BX12,6988,957.9,0
193,acetylcarnitine,C0001040,N06BX12,6988,607.85,0
193,acetylcarnitine,C0001040,N06BX12,6988,332,0
193,acetylcarnitine,C0001040,N06BX12,6988,338-338.99,0
193,acetylcarnitine,C0001040,N06BX12,6988,437.1,0
193,acetylcarnitine,C0001040,N06BX12,6988,332,0
193,acetylcarnitine,C0001040,N06BX12,6988,952.9,0
193,acetylcarnitine,C0001040,N06BX12,6988,728.9,0
193,acetylcarnitine,C0001040,N06BX12,6988,780.96,0
194,acetylcholine,C0001041,S01EB09,4684,728.87,0
194,acetylcholine,C0001041,S01EB09,4684,331,0
194,acetylcholine,C0001041,S01EB09,4684,99.6,0
194,acetylcholine,C0001041,S01EB09,4684,368.31,0
194,acetylcholine,C0001041,S01EB09,4684,780.93,0
194,acetylcholine,C0001041,S01EB09,4684,799.01,0
194,acetylcholine,C0001041,S01EB09,4684,729.89,0
194,acetylcholine,C0001041,S01EB09,4684,782,0
194,acetylcholine,C0001041,S01EB09,4684,780.79,0
194,acetylcholine,C0001041,S01EB09,4684,309.29,0
194,acetylcholine,C0001041,S01EB09,4684,305.1,0
194,acetylcholine,C0001041,S01EB09,4684,344.9,0
194,acetylcholine,C0001041,S01EB09,4684,298.1,0
194,acetylcholine,C0001041,S01EB09,4684,781.2,0
194,acetylcholine,C0001041,S01EB09,4684,780-789.99,0
194,acetylcholine,C0001041,S01EB09,4684,799.9,0
194,acetylcholine,C0001041,S01EB09,4684,379.43,0
197,acetylcysteine,C0001047,V03AB23,3524,23.1,0
197,acetylcysteine,C0001047,V03AB23,3524,010-018.99,0
197,acetylcysteine,C0001047,V03AB23,3524,36.06,0
197,acetylcysteine,C0001047,V03AB23,3524,584.5,1
197,acetylcysteine,C0001047,V03AB23,3524,36.1,0
197,acetylcysteine,C0001047,V03AB23,3524,518.52,1
197,acetylcysteine,C0001047,V03AB23,3524,514,1
197,acetylcysteine,C0001047,V03AB23,3524,578,0
197,acetylcysteine,C0001047,V03AB23,3524,433.1,0
197,acetylcysteine,C0001047,V03AB23,3524,534.9,0
197,acetylcysteine,C0001047,V03AB23,3524,848.9,0
197,acetylcysteine,C0001047,V03AB23,3524,390,0
197,acetylcysteine,C0001047,V03AB23,3524,277.3,1
197,acetylcysteine,C0001047,V03AB23,3524,52,0
197,acetylcysteine,C0001047,V03AB23,3524,331.81,0
197,acetylcysteine,C0001047,V03AB23,3524,625.3,0
197,acetylcysteine,C0001047,V03AB23,3524,578.9,0
197,acetylcysteine,C0001047,V03AB23,3524,494,1
197,acetylcysteine,C0001047,V03AB23,3524,346,0
197,acetylcysteine,C0001047,V03AB23,3524,277,1
197,acetylcysteine,C0001047,V03AB23,3524,714,0
197,acetylcysteine,C0001047,V03AB23,3524,536.8,0
197,acetylcysteine,C0001047,V03AB23,3524,346.9,0
197,acetylcysteine,C0001047,V03AB23,3524,780.79,0
197,acetylcysteine,C0001047,V03AB23,3524,518,0
197,acetylcysteine,C0001047,V03AB23,3524,515,0
197,acetylcysteine,C0001047,V03AB23,3524,492.8,1
197,acetylcysteine,C0001047,V03AB23,3524,307.81,0
197,acetylcysteine,C0001047,V03AB23,3524,390-392.99,0
197,acetylcysteine,C0001047,V03AB23,3524,277.3,1
197,acetylcysteine,C0001047,V03AB23,3524,977.9,1
197,acetylcysteine,C0001047,V03AB23,3524,729.82,0
197,acetylcysteine,C0001047,V03AB23,3524,299,0
197,acetylcysteine,C0001047,V03AB23,3524,493.9,0
197,acetylcysteine,C0001047,V03AB23,3524,299,0
197,acetylcysteine,C0001047,V03AB23,3524,490,1
197,acetylcysteine,C0001047,V03AB23,3524,300.9,0
197,acetylcysteine,C0001047,V03AB23,3524,998.9,1
197,acetylcysteine,C0001047,V03AB23,3524,686.9,0
197,acetylcysteine,C0001047,V03AB23,3524,784,0
197,acetylcysteine,C0001047,V03AB23,3524,338-338.99,0
197,acetylcysteine,C0001047,V03AB23,3524,493,0
197,acetylcysteine,C0001047,V03AB23,3524,277.39,0
197,acetylcysteine,C0001047,V03AB23,3524,429.2,0
197,acetylcysteine,C0001047,V03AB23,3524,492,1
197,acetylcysteine,C0001047,V03AB23,3524,52.9,0
197,acetylcysteine,C0001047,V03AB23,3524,339.1,0
197,acetylcysteine,C0001047,V03AB23,3524,11.9,0
197,acetylcysteine,C0001047,V03AB23,3524,446.1,0
197,acetylcysteine,C0001047,V03AB23,3524,346.9,0
197,acetylcysteine,C0001047,V03AB23,3524,434.91,0
197,acetylcysteine,C0001047,V03AB23,3524,799.21,0
197,acetylcysteine,C0001047,V03AB23,3524,518.89,1
197,acetylcysteine,C0001047,V03AB23,3524,493.9,0
197,acetylcysteine,C0001047,V03AB23,3524,388.8,0
197,acetylcysteine,C0001047,V03AB23,3524,388.3,0
197,acetylcysteine,C0001047,V03AB23,3524,486,1
197,acetylcysteine,C0001047,V03AB23,3524,88.7,0
197,acetylcysteine,C0001047,V03AB23,3524,780.4,0
197,acetylcysteine,C0001047,V03AB23,3524,36.1,0
197,acetylcysteine,C0001047,V03AB23,3524,420.9,0
197,acetylcysteine,C0001047,V03AB23,3524,459,0
197,acetylcysteine,C0001047,V03AB23,3524,780.99,0
197,acetylcysteine,C0001047,V03AB23,3524,435.9,0
197,acetylcysteine,C0001047,V03AB23,3524,799.9,0
197,acetylcysteine,C0001047,V03AB23,3524,277,1
197,acetylcysteine,C0001047,V03AB23,3524,786.2,0
197,acetylcysteine,C0001047,V03AB23,3524,780.6,0
197,acetylcysteine,C0001047,V03AB23,3524,388.3,0
197,acetylcysteine,C0001047,V03AB23,3524,296.99,0
197,acetylcysteine,C0001047,V03AB23,3524,410.9,0
197,acetylcysteine,C0001047,V03AB23,3524,799.89,0
197,acetylcysteine,C0001047,V03AB23,3524,79.99,0
197,acetylcysteine,C0001047,V03AB23,3524,780.96,0
197,acetylcysteine,C0001047,V03AB23,3524,339.1,0
197,acetylcysteine,C0001047,V03AB23,3524,494,1
197,acetylcysteine,C0001047,V03AB23,720,23.1,0
197,acetylcysteine,C0001047,V03AB23,720,010-018.99,0
197,acetylcysteine,C0001047,V03AB23,720,36.06,0
197,acetylcysteine,C0001047,V03AB23,720,584.5,1
197,acetylcysteine,C0001047,V03AB23,720,36.1,0
197,acetylcysteine,C0001047,V03AB23,720,518.52,1
197,acetylcysteine,C0001047,V03AB23,720,514,1
197,acetylcysteine,C0001047,V03AB23,720,578,0
197,acetylcysteine,C0001047,V03AB23,720,433.1,0
197,acetylcysteine,C0001047,V03AB23,720,534.9,0
197,acetylcysteine,C0001047,V03AB23,720,848.9,0
197,acetylcysteine,C0001047,V03AB23,720,390,0
197,acetylcysteine,C0001047,V03AB23,720,277.3,1
197,acetylcysteine,C0001047,V03AB23,720,52,0
197,acetylcysteine,C0001047,V03AB23,720,331.81,0
197,acetylcysteine,C0001047,V03AB23,720,625.3,0
197,acetylcysteine,C0001047,V03AB23,720,578.9,0
197,acetylcysteine,C0001047,V03AB23,720,494,1
197,acetylcysteine,C0001047,V03AB23,720,346,0
197,acetylcysteine,C0001047,V03AB23,720,277,1
197,acetylcysteine,C0001047,V03AB23,720,714,0
197,acetylcysteine,C0001047,V03AB23,720,536.8,0
197,acetylcysteine,C0001047,V03AB23,720,346.9,0
197,acetylcysteine,C0001047,V03AB23,720,780.79,0
197,acetylcysteine,C0001047,V03AB23,720,518,0
197,acetylcysteine,C0001047,V03AB23,720,515,0
197,acetylcysteine,C0001047,V03AB23,720,492.8,1
197,acetylcysteine,C0001047,V03AB23,720,307.81,0
197,acetylcysteine,C0001047,V03AB23,720,390-392.99,0
197,acetylcysteine,C0001047,V03AB23,720,277.3,1
197,acetylcysteine,C0001047,V03AB23,720,977.9,1
197,acetylcysteine,C0001047,V03AB23,720,729.82,0
197,acetylcysteine,C0001047,V03AB23,720,299,0
197,acetylcysteine,C0001047,V03AB23,720,493.9,0
197,acetylcysteine,C0001047,V03AB23,720,299,0
197,acetylcysteine,C0001047,V03AB23,720,490,1
197,acetylcysteine,C0001047,V03AB23,720,300.9,0
197,acetylcysteine,C0001047,V03AB23,720,998.9,1
197,acetylcysteine,C0001047,V03AB23,720,686.9,0
197,acetylcysteine,C0001047,V03AB23,720,784,0
197,acetylcysteine,C0001047,V03AB23,720,338-338.99,0
197,acetylcysteine,C0001047,V03AB23,720,493,0
197,acetylcysteine,C0001047,V03AB23,720,277.39,0
197,acetylcysteine,C0001047,V03AB23,720,429.2,0
197,acetylcysteine,C0001047,V03AB23,720,492,1
197,acetylcysteine,C0001047,V03AB23,720,52.9,0
197,acetylcysteine,C0001047,V03AB23,720,339.1,0
197,acetylcysteine,C0001047,V03AB23,720,11.9,0
197,acetylcysteine,C0001047,V03AB23,720,446.1,0
197,acetylcysteine,C0001047,V03AB23,720,346.9,0
197,acetylcysteine,C0001047,V03AB23,720,434.91,0
197,acetylcysteine,C0001047,V03AB23,720,799.21,0
197,acetylcysteine,C0001047,V03AB23,720,518.89,1
197,acetylcysteine,C0001047,V03AB23,720,493.9,0
197,acetylcysteine,C0001047,V03AB23,720,388.8,0
197,acetylcysteine,C0001047,V03AB23,720,388.3,0
197,acetylcysteine,C0001047,V03AB23,720,486,1
197,acetylcysteine,C0001047,V03AB23,720,88.7,0
197,acetylcysteine,C0001047,V03AB23,720,780.4,0
197,acetylcysteine,C0001047,V03AB23,720,36.1,0
197,acetylcysteine,C0001047,V03AB23,720,420.9,0
197,acetylcysteine,C0001047,V03AB23,720,459,0
197,acetylcysteine,C0001047,V03AB23,720,780.99,0
197,acetylcysteine,C0001047,V03AB23,720,435.9,0
197,acetylcysteine,C0001047,V03AB23,720,799.9,0
197,acetylcysteine,C0001047,V03AB23,720,277,1
197,acetylcysteine,C0001047,V03AB23,720,786.2,0
197,acetylcysteine,C0001047,V03AB23,720,780.6,0
197,acetylcysteine,C0001047,V03AB23,720,388.3,0
197,acetylcysteine,C0001047,V03AB23,720,296.99,0
197,acetylcysteine,C0001047,V03AB23,720,410.9,0
197,acetylcysteine,C0001047,V03AB23,720,799.89,0
197,acetylcysteine,C0001047,V03AB23,720,79.99,0
197,acetylcysteine,C0001047,V03AB23,720,780.96,0
197,acetylcysteine,C0001047,V03AB23,720,339.1,0
197,acetylcysteine,C0001047,V03AB23,720,494,1
197,acetylcysteine,C0001047,S01XA08,3524,23.1,0
197,acetylcysteine,C0001047,S01XA08,3524,010-018.99,0
197,acetylcysteine,C0001047,S01XA08,3524,36.06,0
197,acetylcysteine,C0001047,S01XA08,3524,584.5,1
197,acetylcysteine,C0001047,S01XA08,3524,36.1,0
197,acetylcysteine,C0001047,S01XA08,3524,518.52,1
197,acetylcysteine,C0001047,S01XA08,3524,514,1
197,acetylcysteine,C0001047,S01XA08,3524,578,0
197,acetylcysteine,C0001047,S01XA08,3524,433.1,0
197,acetylcysteine,C0001047,S01XA08,3524,534.9,0
197,acetylcysteine,C0001047,S01XA08,3524,848.9,0
197,acetylcysteine,C0001047,S01XA08,3524,390,0
197,acetylcysteine,C0001047,S01XA08,3524,277.3,1
197,acetylcysteine,C0001047,S01XA08,3524,52,0
197,acetylcysteine,C0001047,S01XA08,3524,331.81,0
197,acetylcysteine,C0001047,S01XA08,3524,625.3,0
197,acetylcysteine,C0001047,S01XA08,3524,578.9,0
197,acetylcysteine,C0001047,S01XA08,3524,494,1
197,acetylcysteine,C0001047,S01XA08,3524,346,0
197,acetylcysteine,C0001047,S01XA08,3524,277,1
197,acetylcysteine,C0001047,S01XA08,3524,714,0
197,acetylcysteine,C0001047,S01XA08,3524,536.8,0
197,acetylcysteine,C0001047,S01XA08,3524,346.9,0
197,acetylcysteine,C0001047,S01XA08,3524,780.79,0
197,acetylcysteine,C0001047,S01XA08,3524,518,0
197,acetylcysteine,C0001047,S01XA08,3524,515,0
197,acetylcysteine,C0001047,S01XA08,3524,492.8,1
197,acetylcysteine,C0001047,S01XA08,3524,307.81,0
197,acetylcysteine,C0001047,S01XA08,3524,390-392.99,0
197,acetylcysteine,C0001047,S01XA08,3524,277.3,1
197,acetylcysteine,C0001047,S01XA08,3524,977.9,1
197,acetylcysteine,C0001047,S01XA08,3524,729.82,0
197,acetylcysteine,C0001047,S01XA08,3524,299,0
197,acetylcysteine,C0001047,S01XA08,3524,493.9,0
197,acetylcysteine,C0001047,S01XA08,3524,299,0
197,acetylcysteine,C0001047,S01XA08,3524,490,1
197,acetylcysteine,C0001047,S01XA08,3524,300.9,0
197,acetylcysteine,C0001047,S01XA08,3524,998.9,1
197,acetylcysteine,C0001047,S01XA08,3524,686.9,0
197,acetylcysteine,C0001047,S01XA08,3524,784,0
197,acetylcysteine,C0001047,S01XA08,3524,338-338.99,0
197,acetylcysteine,C0001047,S01XA08,3524,493,0
197,acetylcysteine,C0001047,S01XA08,3524,277.39,0
197,acetylcysteine,C0001047,S01XA08,3524,429.2,0
197,acetylcysteine,C0001047,S01XA08,3524,492,1
197,acetylcysteine,C0001047,S01XA08,3524,52.9,0
197,acetylcysteine,C0001047,S01XA08,3524,339.1,0
197,acetylcysteine,C0001047,S01XA08,3524,11.9,0
197,acetylcysteine,C0001047,S01XA08,3524,446.1,0
197,acetylcysteine,C0001047,S01XA08,3524,346.9,0
197,acetylcysteine,C0001047,S01XA08,3524,434.91,0
197,acetylcysteine,C0001047,S01XA08,3524,799.21,0
197,acetylcysteine,C0001047,S01XA08,3524,518.89,1
197,acetylcysteine,C0001047,S01XA08,3524,493.9,0
197,acetylcysteine,C0001047,S01XA08,3524,388.8,0
197,acetylcysteine,C0001047,S01XA08,3524,388.3,0
197,acetylcysteine,C0001047,S01XA08,3524,486,1
197,acetylcysteine,C0001047,S01XA08,3524,88.7,0
197,acetylcysteine,C0001047,S01XA08,3524,780.4,0
197,acetylcysteine,C0001047,S01XA08,3524,36.1,0
197,acetylcysteine,C0001047,S01XA08,3524,420.9,0
197,acetylcysteine,C0001047,S01XA08,3524,459,0
197,acetylcysteine,C0001047,S01XA08,3524,780.99,0
197,acetylcysteine,C0001047,S01XA08,3524,435.9,0
197,acetylcysteine,C0001047,S01XA08,3524,799.9,0
197,acetylcysteine,C0001047,S01XA08,3524,277,1
197,acetylcysteine,C0001047,S01XA08,3524,786.2,0
197,acetylcysteine,C0001047,S01XA08,3524,780.6,0
197,acetylcysteine,C0001047,S01XA08,3524,388.3,0
197,acetylcysteine,C0001047,S01XA08,3524,296.99,0
197,acetylcysteine,C0001047,S01XA08,3524,410.9,0
197,acetylcysteine,C0001047,S01XA08,3524,799.89,0
197,acetylcysteine,C0001047,S01XA08,3524,79.99,0
197,acetylcysteine,C0001047,S01XA08,3524,780.96,0
197,acetylcysteine,C0001047,S01XA08,3524,339.1,0
197,acetylcysteine,C0001047,S01XA08,3524,494,1
197,acetylcysteine,C0001047,S01XA08,720,23.1,0
197,acetylcysteine,C0001047,S01XA08,720,010-018.99,0
197,acetylcysteine,C0001047,S01XA08,720,36.06,0
197,acetylcysteine,C0001047,S01XA08,720,584.5,1
197,acetylcysteine,C0001047,S01XA08,720,36.1,0
197,acetylcysteine,C0001047,S01XA08,720,518.52,1
197,acetylcysteine,C0001047,S01XA08,720,514,1
197,acetylcysteine,C0001047,S01XA08,720,578,0
197,acetylcysteine,C0001047,S01XA08,720,433.1,0
197,acetylcysteine,C0001047,S01XA08,720,534.9,0
197,acetylcysteine,C0001047,S01XA08,720,848.9,0
197,acetylcysteine,C0001047,S01XA08,720,390,0
197,acetylcysteine,C0001047,S01XA08,720,277.3,1
197,acetylcysteine,C0001047,S01XA08,720,52,0
197,acetylcysteine,C0001047,S01XA08,720,331.81,0
197,acetylcysteine,C0001047,S01XA08,720,625.3,0
197,acetylcysteine,C0001047,S01XA08,720,578.9,0
197,acetylcysteine,C0001047,S01XA08,720,494,1
197,acetylcysteine,C0001047,S01XA08,720,346,0
197,acetylcysteine,C0001047,S01XA08,720,277,1
197,acetylcysteine,C0001047,S01XA08,720,714,0
197,acetylcysteine,C0001047,S01XA08,720,536.8,0
197,acetylcysteine,C0001047,S01XA08,720,346.9,0
197,acetylcysteine,C0001047,S01XA08,720,780.79,0
197,acetylcysteine,C0001047,S01XA08,720,518,0
197,acetylcysteine,C0001047,S01XA08,720,515,0
197,acetylcysteine,C0001047,S01XA08,720,492.8,1
197,acetylcysteine,C0001047,S01XA08,720,307.81,0
197,acetylcysteine,C0001047,S01XA08,720,390-392.99,0
197,acetylcysteine,C0001047,S01XA08,720,277.3,1
197,acetylcysteine,C0001047,S01XA08,720,977.9,1
197,acetylcysteine,C0001047,S01XA08,720,729.82,0
197,acetylcysteine,C0001047,S01XA08,720,299,0
197,acetylcysteine,C0001047,S01XA08,720,493.9,0
197,acetylcysteine,C0001047,S01XA08,720,299,0
197,acetylcysteine,C0001047,S01XA08,720,490,1
197,acetylcysteine,C0001047,S01XA08,720,300.9,0
197,acetylcysteine,C0001047,S01XA08,720,998.9,1
197,acetylcysteine,C0001047,S01XA08,720,686.9,0
197,acetylcysteine,C0001047,S01XA08,720,784,0
197,acetylcysteine,C0001047,S01XA08,720,338-338.99,0
197,acetylcysteine,C0001047,S01XA08,720,493,0
197,acetylcysteine,C0001047,S01XA08,720,277.39,0
197,acetylcysteine,C0001047,S01XA08,720,429.2,0
197,acetylcysteine,C0001047,S01XA08,720,492,1
197,acetylcysteine,C0001047,S01XA08,720,52.9,0
197,acetylcysteine,C0001047,S01XA08,720,339.1,0
197,acetylcysteine,C0001047,S01XA08,720,11.9,0
197,acetylcysteine,C0001047,S01XA08,720,446.1,0
197,acetylcysteine,C0001047,S01XA08,720,346.9,0
197,acetylcysteine,C0001047,S01XA08,720,434.91,0
197,acetylcysteine,C0001047,S01XA08,720,799.21,0
197,acetylcysteine,C0001047,S01XA08,720,518.89,1
197,acetylcysteine,C0001047,S01XA08,720,493.9,0
197,acetylcysteine,C0001047,S01XA08,720,388.8,0
197,acetylcysteine,C0001047,S01XA08,720,388.3,0
197,acetylcysteine,C0001047,S01XA08,720,486,1
197,acetylcysteine,C0001047,S01XA08,720,88.7,0
197,acetylcysteine,C0001047,S01XA08,720,780.4,0
197,acetylcysteine,C0001047,S01XA08,720,36.1,0
197,acetylcysteine,C0001047,S01XA08,720,420.9,0
197,acetylcysteine,C0001047,S01XA08,720,459,0
197,acetylcysteine,C0001047,S01XA08,720,780.99,0
197,acetylcysteine,C0001047,S01XA08,720,435.9,0
197,acetylcysteine,C0001047,S01XA08,720,799.9,0
197,acetylcysteine,C0001047,S01XA08,720,277,1
197,acetylcysteine,C0001047,S01XA08,720,786.2,0
197,acetylcysteine,C0001047,S01XA08,720,780.6,0
197,acetylcysteine,C0001047,S01XA08,720,388.3,0
197,acetylcysteine,C0001047,S01XA08,720,296.99,0
197,acetylcysteine,C0001047,S01XA08,720,410.9,0
197,acetylcysteine,C0001047,S01XA08,720,799.89,0
197,acetylcysteine,C0001047,S01XA08,720,79.99,0
197,acetylcysteine,C0001047,S01XA08,720,780.96,0
197,acetylcysteine,C0001047,S01XA08,720,339.1,0
197,acetylcysteine,C0001047,S01XA08,720,494,1
197,acetylcysteine,C0001047,R05CB01,3524,23.1,0
197,acetylcysteine,C0001047,R05CB01,3524,010-018.99,0
197,acetylcysteine,C0001047,R05CB01,3524,36.06,0
197,acetylcysteine,C0001047,R05CB01,3524,584.5,1
197,acetylcysteine,C0001047,R05CB01,3524,36.1,0
197,acetylcysteine,C0001047,R05CB01,3524,518.52,1
197,acetylcysteine,C0001047,R05CB01,3524,514,1
197,acetylcysteine,C0001047,R05CB01,3524,578,0
